year,election_type,district,ward,ed_num,ed_label,shapefile_key,Julie Propis Penman,Marc A. Coppola,"Blank, Void & Scattering",TOTAL,Brian C. Davis,David A. Franczyk,Anthony Pendergrass,Patsy J. Bevelock Jr.,Richard A. Fontana,Ricky T. Donovan Sr.,Antoine M. Thompson,Dominic J. Bonifacio Jr.,Dominic J. Bonifacio Jr. Consevative,Joseph Golombek Jr.,Genevieve M. Kenyon,James D. Griffin,Mary M. Martino,Bonnie E. Russell,Donald Turk Barnes,Charley H. Fisher III,Ronald H. Fleming,Clarence D. Dent,Robert M. Okoniewski,Louis D. Turchiarelli,Betty Jean Grant,Michael J. LoCurto,Bryon J. McIntyre,Demone A. Smith,David A. Rivera,Sergio R. Rodriguez,Peter J. Savage III,Sergio R. Rodriguez Taxpayers First,Eric M. Jones,Joseph Golombek Jr,Michael P. Kearns,Jessica Maglietto,Samuel A. Herbert,Melissa R. H. Brown,Terrence A. Robinson,Dwayne A. Ferguson,Darius G. Pridgen,Richard A .Fontana,DeMario J. Badger,Kenneth J. Phillips,Pamela D. Cahill,Rochelle A. Ricchiazzi,Joel Feroleto,Peter A. Rouff,Terrance L. Heard 1 Ellicott,David P. Howard,Ulysees O. Wingo Sr,Michael A. Woolford,Yvette Suarez,Charley Tarr,Christopher P. Scanlon,Rasheed N.C. Wyatt,David A Franczyk,Samuel A Herbert,Joseph A Mascia,David Howard,Lamone Gibson,Ulysees O Wingo Sr,Sharon M Belton-Cottman,"Blank, Void, & Scattering",Mitch Nowakowski,Raymond Brinson,Mohammed Jahangir Alam United Fillmore District,David P. Howard Choice,Sam Herbert,Bryan J. Bollman,Antionette T. Craig Lovejoy United 5,Ulysees O. Wingo,Veronica Golden,Nate Boyd,Mark T. Supples,Rasheed N. Wyatt,Dorethea Franklin,Gerhardt J. Yaskow,Tina Sanders,Pharoah V. Paige,Total,Esther Smothers,Nathan L. Boyd,Jennifer L. Strickland,Kathryn E. A. Franco,Joel P. Feroleto,Blank,Void,Scattering,Leah M. Halton Pope,Leah M. Halton-Pope,Michael Chapman Community 1,Mitchell P. Nowakowski,David K. McElroy,Zeneta B. Everhart,Murray Holman,Gina R. Davis,Kathryn E.A. Franco,Emin Eddie Egriu,Matt Dearing,Cedric Holloway,Mohammed N. Uddin,India B. Walton,Eve Shippens,Kathryn E A Franco
2007,general,fillmore,FIL,46,46th District ……………,Buffalo FIL 46,,,26.0,84.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,1,1st District ……………,Buffalo LOV 1,,,5.0,33.0,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,2,2nd District ……………,Buffalo LOV 2,,,48.0,274.0,,,,,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,3,3rd District ……………,Buffalo LOV 3,,,51.0,282.0,,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,4,4th District ……………,Buffalo LOV 4,,,26.0,102.0,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,5,5th District ……………,Buffalo LOV 5,,,21.0,118.0,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,6,6th District ……………,Buffalo LOV 6,,,25.0,180.0,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,7,7th District ……………,Buffalo LOV 7,,,22.0,159.0,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,8,8th District ……………,Buffalo LOV 8,,,36.0,246.0,,,,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,9,9th District ……………,Buffalo LOV 9,,,24.0,98.0,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,10,10th District ……………,Buffalo LOV 10,,,18.0,81.0,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,11,11th District ……………,Buffalo LOV 11,,,18.0,100.0,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,12,12th District ……………,Buffalo LOV 12,,,72.0,239.0,,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,13,13th District ……………,Buffalo LOV 13,,,15.0,109.0,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,14,14th District ……………,Buffalo LOV 14,,,19.0,103.0,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,15,15th District ……………,Buffalo LOV 15,,,45.0,246.0,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,16,16th District ……………,Buffalo LOV 16,,,18.0,91.0,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,17,17th District ……………,Buffalo LOV 17,,,27.0,132.0,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,18,18th District ……………,Buffalo LOV 18,,,24.0,90.0,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,19,19th District ……………,Buffalo LOV 19,,,14.0,119.0,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,20,20th District ……………,Buffalo LOV 20,,,10.0,71.0,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,21,21st District ……………,Buffalo LOV 21,,,21.0,100.0,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,22,22nd District ……………,Buffalo LOV 22,,,24.0,95.0,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,23,23rd District ……………,Buffalo LOV 23,,,37.0,182.0,,,,,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,24,24th District ……………,Buffalo LOV 24,,,35.0,109.0,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,25,25th District ……………,Buffalo LOV 25,,,25.0,140.0,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,26,26th District ……………,Buffalo LOV 26,,,7.0,47.0,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,27,27th District ……………,Buffalo LOV 27,,,40.0,206.0,,,,,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,28,28th District ……………,Buffalo LOV 28,,,37.0,220.0,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,29,29th District ……………,Buffalo LOV 29,,,28.0,112.0,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,30,30th District ……………,Buffalo LOV 30,,,21.0,84.0,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,lovejoy,LOV,31,31st District ……………,Buffalo LOV 31,,,17.0,82.0,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,1,1st District ……………,Buffalo MAS 1,,,24.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,2,2nd District ……………,Buffalo MAS 2,,,18.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,3,3rd District ……………,Buffalo MAS 3,,,18.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,4,4th District ……………,Buffalo MAS 4,,,18.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,5,5th District ……………,Buffalo MAS 5,,,19.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,6,6th District ……………,Buffalo MAS 6,,,13.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,7,7th District ……………,Buffalo MAS 7,,,13.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,8,8th District ……………,Buffalo MAS 8,,,17.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,9,9th District ……………,Buffalo MAS 9,,,25.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,10,10th District ……………,Buffalo MAS 10,,,11.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,11,11th District ……………,Buffalo MAS 11,,,10.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,12,12th District ……………,Buffalo MAS 12,,,5.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,13,13th District ……………,Buffalo MAS 13,,,12.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,14,14th District ……………,Buffalo MAS 14,,,26.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,15,15th District ……………,Buffalo MAS 15,,,11.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,16,16th District ……………,Buffalo MAS 16,,,16.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,17,17th District ……………,Buffalo MAS 17,,,26.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,18,18th District ……………,Buffalo MAS 18,,,25.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,19,19th District ……………,Buffalo MAS 19,,,17.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,20,20th District ……………,Buffalo MAS 20,,,26.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,21,21st District ……………,Buffalo MAS 21,,,11.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,22,22nd District ……………,Buffalo MAS 22,,,25.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,23,23rd District ……………,Buffalo MAS 23,,,16.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,24,24th District ……………,Buffalo MAS 24,,,15.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,25,25th District ……………,Buffalo MAS 25,,,19.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,26,26th District ……………,Buffalo MAS 26,,,19.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,27,27th District ……………,Buffalo MAS 27,,,26.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,28,28th District ……………,Buffalo MAS 28,,,21.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,29,29th District ……………,Buffalo MAS 29,,,22.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,30,30th District ……………,Buffalo MAS 30,,,11.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,31,31st District ……………,Buffalo MAS 31,,,17.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,32,32nd District ……………,Buffalo MAS 32,,,15.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,33,33rd District ……………,Buffalo MAS 33,,,24.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,34,34th District ……………,Buffalo MAS 34,,,10.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,35,35th District ……………,Buffalo MAS 35,,,32.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,36,36th District ……………,Buffalo MAS 36,,,14.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,37,37th District ……………,Buffalo MAS 37,,,19.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,38,38th District ……………,Buffalo MAS 38,,,15.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,39,39th District ……………,Buffalo MAS 39,,,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,40,40th District ……………,Buffalo MAS 40,,,25.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,masten,MAS,41,41st District ……………,Buffalo MAS 41,,,28.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,1,1st District ……………,Buffalo NIA 1,,,19.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,139.0,16.0,44.0,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,2,2nd District ……………,Buffalo NIA 2,,,10.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,49.0,4.0,16.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,3,3rd District ……………,Buffalo NIA 3,,,15.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,79.0,27.0,45.0,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,4,4th District ……………,Buffalo NIA 4,,,3.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,8.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,5,5th District ……………,Buffalo NIA 5,,,27.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,93.0,20.0,23.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,6,6th District ……………,Buffalo NIA 6,,,10.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,109.0,32.0,31.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,7,7th District ……………,Buffalo NIA 7,,,13.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15.0,14.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,8,8th District ……………,Buffalo NIA 8,,,16.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,89.0,15.0,30.0,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,9,9th District ……………,Buffalo NIA 9,,,37.0,275.0,,,,,,,,,,,,,,,,,,,,,,,,,133.0,37.0,47.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,10,10th District ……………,Buffalo NIA 10,,,11.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,89.0,12.0,18.0,2.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,11,11th District ……………,Buffalo NIA 11,,,12.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,57.0,10.0,10.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,general,niagara,NIA,12,12th District ……………,Buffalo NIA 12,,,10.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,39.0,6.0,18.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
