year,election_type,ward,ed_num,ed_label,shapefile_key,Mark J F Schroeder,Byron W Brown,Betty Jean Grant,Taniqua Simmons,Beverly A. Gray,Anthony M. Masiello,"Blank, Void & Scattering",TOTAL,Judith Einach Write In,Steven A. Calvaneso,Byron W. Brown,Kevin P. Gaughan,Kevin J. Helfer,Charles J. Flynn,Judith S. Einach,Michael P. Kearns,Bernie Tolbert,Sergio R. Rodriguez,Anita L Howard,Terrence A Robinson,total,India B. Walton,Le'Candice M. Durham,Blank,Void,Scattering,Total,Byron Brown,Ben Carlisle,Jaz Miles,William O'Dell,"Blank, Void, and Scattering",Christopher P. Scanlon,Anthony J.P. Tyson-Thompson,Rasheed N.C. Wyatt,Garnell Whitfield Jr.,Sean M. Ryan,Michael Gainer,James R. Gardner,Michael Gainer Restore Buffalo,Kevin Gay,Charles A. Notaro
2005,primary,LOV,13,13th District ……………,Buffalo LOV 13,,,,,,,1.0,66.0,,4.0,16.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,14,14th District ……………,Buffalo LOV 14,,,,,,,15.0,94.0,,2.0,71.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,15,15th District ……………,Buffalo LOV 15,,,,,,,5.0,120.0,,10.0,36.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,16,16th District ……………,Buffalo LOV 16,,,,,,,5.0,57.0,,1.0,41.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,17,17th District ……………,Buffalo LOV 17,,,,,,,20.0,129.0,,3.0,94.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,18,18th District ……………,Buffalo LOV 18,,,,,,,0.0,43.0,,7.0,13.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,19,19th District ……………,Buffalo LOV 19,,,,,,,7.0,90.0,,2.0,60.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,20,20th District ……………,Buffalo LOV 20,,,,,,,8.0,63.0,,1.0,52.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,21,21st District ……………,Buffalo LOV 21,,,,,,,3.0,71.0,,1.0,61.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,22,22nd District ……………,Buffalo LOV 22,,,,,,,7.0,49.0,,2.0,27.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,23,23rd District ……………,Buffalo LOV 23,,,,,,,1.0,140.0,,3.0,124.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,24,24th District ……………,Buffalo LOV 24,,,,,,,13.0,87.0,,3.0,54.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,25,25th District ……………,Buffalo LOV 25,,,,,,,0.0,55.0,,11.0,13.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,26,26th District ……………,Buffalo LOV 26,,,,,,,4.0,57.0,,2.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,27,27th District ……………,Buffalo LOV 27,,,,,,,30.0,149.0,,2.0,93.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,28,28th District ……………,Buffalo LOV 28,,,,,,,4.0,104.0,,6.0,43.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,29,29th District ……………,Buffalo LOV 29,,,,,,,8.0,72.0,,4.0,49.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,30,30th District ……………,Buffalo LOV 30,,,,,,,6.0,61.0,,2.0,48.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,LOV,31,31st District ……………,Buffalo LOV 31,,,,,,,9.0,74.0,,3.0,52.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,1,1st District ……………,Buffalo MAS 1,,,,,,,14.0,176.0,,1.0,156.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,2,2nd District ……………,Buffalo MAS 2,,,,,,,18.0,89.0,,0.0,70.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,3,3rd District ……………,Buffalo MAS 3,,,,,,,17.0,124.0,,6.0,95.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,4,4th District ……………,Buffalo MAS 4,,,,,,,10.0,112.0,,2.0,99.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,5,5th District ……………,Buffalo MAS 5,,,,,,,22.0,87.0,,1.0,58.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,6,6th District ……………,Buffalo MAS 6,,,,,,,18.0,82.0,,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,7,7th District ……………,Buffalo MAS 7,,,,,,,8.0,88.0,,1.0,72.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,8,8th District ……………,Buffalo MAS 8,,,,,,,8.0,87.0,,0.0,78.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,9,9th District ……………,Buffalo MAS 9,,,,,,,16.0,143.0,,1.0,114.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,10,10th District ……………,Buffalo MAS 10,,,,,,,3.0,108.0,,2.0,98.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,11,11th District ……………,Buffalo MAS 11,,,,,,,4.0,48.0,,0.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,12,12th District ……………,Buffalo MAS 12,,,,,,,9.0,87.0,,1.0,74.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,13,13th District ……………,Buffalo MAS 13,,,,,,,12.0,85.0,,3.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,14,14th District ……………,Buffalo MAS 14,,,,,,,23.0,146.0,,3.0,117.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,15,15th District ……………,Buffalo MAS 15,,,,,,,7.0,74.0,,1.0,65.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,16,16th District ……………,Buffalo MAS 16,,,,,,,6.0,134.0,,4.0,121.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,17,17th District ……………,Buffalo MAS 17,,,,,,,9.0,126.0,,3.0,110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,18,18th District ……………,Buffalo MAS 18,,,,,,,11.0,118.0,,1.0,103.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,19,19th District ……………,Buffalo MAS 19,,,,,,,6.0,126.0,,0.0,117.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,20,20th District ……………,Buffalo MAS 20,,,,,,,9.0,139.0,,3.0,125.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,21,21st District ……………,Buffalo MAS 21,,,,,,,11.0,109.0,,0.0,97.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,22,22nd District ……………,Buffalo MAS 22,,,,,,,18.0,135.0,,2.0,112.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,23,23rd District ……………,Buffalo MAS 23,,,,,,,20.0,84.0,,0.0,58.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,24,24th District ……………,Buffalo MAS 24,,,,,,,4.0,74.0,,1.0,66.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,25,25th District ……………,Buffalo MAS 25,,,,,,,9.0,111.0,,0.0,101.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,26,26th District ……………,Buffalo MAS 26,,,,,,,16.0,142.0,,2.0,119.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,27,27th District ……………,Buffalo MAS 27,,,,,,,5.0,150.0,,1.0,141.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,28,28th District ……………,Buffalo MAS 28,,,,,,,10.0,143.0,,0.0,132.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,29,29th District ……………,Buffalo MAS 29,,,,,,,8.0,92.0,,2.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,30,30th District ……………,Buffalo MAS 30,,,,,,,6.0,75.0,,1.0,66.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,31,31st District ……………,Buffalo MAS 31,,,,,,,9.0,99.0,,1.0,86.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,32,32nd District ……………,Buffalo MAS 32,,,,,,,6.0,100.0,,5.0,89.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,33,33rd District ……………,Buffalo MAS 33,,,,,,,12.0,180.0,,2.0,165.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,34,34th District ……………,Buffalo MAS 34,,,,,,,9.0,112.0,,5.0,94.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,35,35th District ……………,Buffalo MAS 35,,,,,,,8.0,144.0,,0.0,133.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,36,36th District ……………,Buffalo MAS 36,,,,,,,19.0,90.0,,1.0,67.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,37,37th District ……………,Buffalo MAS 37,,,,,,,20.0,113.0,,1.0,90.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,38,38th District ……………,Buffalo MAS 38,,,,,,,3.0,99.0,,0.0,86.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,39,39th District ……………,Buffalo MAS 39,,,,,,,7.0,37.0,,1.0,27.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,40,40th District ……………,Buffalo MAS 40,,,,,,,21.0,123.0,,6.0,92.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,MAS,41,41st District ……………,Buffalo MAS 41,,,,,,,9.0,134.0,,2.0,106.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,1,1st District ……………,Buffalo NIA 1,,,,,,,2.0,152.0,,9.0,49.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,2,2nd District ……………,Buffalo NIA 2,,,,,,,12.0,65.0,,7.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,3,3rd District ……………,Buffalo NIA 3,,,,,,,2.0,100.0,,3.0,20.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,4,4th District ……………,Buffalo NIA 4,,,,,,,1.0,21.0,,0.0,7.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,5,5th District ……………,Buffalo NIA 5,,,,,,,13.0,88.0,,3.0,51.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,6,6th District ……………,Buffalo NIA 6,,,,,,,7.0,103.0,,11.0,44.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,7,7th District ……………,Buffalo NIA 7,,,,,,,2.0,81.0,,4.0,18.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,8,8th District ……………,Buffalo NIA 8,,,,,,,7.0,83.0,,6.0,40.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,9,9th District ……………,Buffalo NIA 9,,,,,,,4.0,127.0,,7.0,54.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,10,10th District ……………,Buffalo NIA 10,,,,,,,4.0,87.0,,1.0,29.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,11,11th District ……………,Buffalo NIA 11,,,,,,,2.0,64.0,,3.0,36.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,12,12th District ……………,Buffalo NIA 12,,,,,,,3.0,45.0,,4.0,22.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,13,13th District ……………,Buffalo NIA 13,,,,,,,2.0,93.0,,6.0,44.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,14,14th District ……………,Buffalo NIA 14,,,,,,,5.0,220.0,,14.0,43.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,15,15th District ……………,Buffalo NIA 15,,,,,,,5.0,67.0,,12.0,34.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,16,16th District ……………,Buffalo NIA 16,,,,,,,2.0,90.0,,5.0,48.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,17,17th District ……………,Buffalo NIA 17,,,,,,,4.0,47.0,,5.0,22.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,18,18th District ……………,Buffalo NIA 18,,,,,,,6.0,78.0,,7.0,29.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,19,19th District ……………,Buffalo NIA 19,,,,,,,9.0,100.0,,7.0,44.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,20,20th District ……………,Buffalo NIA 20,,,,,,,7.0,104.0,,9.0,59.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,21,21st District ……………,Buffalo NIA 21,,,,,,,0.0,103.0,,5.0,46.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,22,22nd District ……………,Buffalo NIA 22,,,,,,,5.0,65.0,,8.0,37.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,23,23rd District ……………,Buffalo NIA 23,,,,,,,4.0,51.0,,5.0,25.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,24,24th District ……………,Buffalo NIA 24,,,,,,,6.0,74.0,,5.0,34.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,25,25th District ……………,Buffalo NIA 25,,,,,,,8.0,91.0,,10.0,44.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,26,26th District ……………,Buffalo NIA 26,,,,,,,4.0,73.0,,5.0,37.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,27,27th District ……………,Buffalo NIA 27,,,,,,,4.0,42.0,,3.0,12.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,28,28th District ……………,Buffalo NIA 28,,,,,,,8.0,79.0,,7.0,39.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,29,29th District ……………,Buffalo NIA 29,,,,,,,5.0,92.0,,12.0,34.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,30,30th District ……………,Buffalo NIA 30,,,,,,,3.0,73.0,,7.0,44.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,31,31st District ……………,Buffalo NIA 31,,,,,,,7.0,55.0,,5.0,36.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NIA,32,32nd District ……………,Buffalo NIA 32,,,,,,,0.0,54.0,,2.0,16.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,1,1st District ……………,Buffalo NOR 1,,,,,,,10.0,180.0,,18.0,72.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,2,2nd District ……………,Buffalo NOR 2,,,,,,,2.0,20.0,,0.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,3,3rd District ……………,Buffalo NOR 3,,,,,,,9.0,140.0,,14.0,49.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,4,4th District ……………,Buffalo NOR 4,,,,,,,7.0,115.0,,8.0,44.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,5,5th District ……………,Buffalo NOR 5,,,,,,,7.0,96.0,,7.0,30.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,6,6th District ……………,Buffalo NOR 6,,,,,,,6.0,80.0,,6.0,44.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,7,7th District ……………,Buffalo NOR 7,,,,,,,1.0,113.0,,4.0,21.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,8,8th District ……………,Buffalo NOR 8,,,,,,,0.0,33.0,,4.0,13.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,9,9th District ……………,Buffalo NOR 9,,,,,,,20.0,186.0,,18.0,80.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,10,10th District ……………,Buffalo NOR 10,,,,,,,1.0,69.0,,6.0,36.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,11,11th District ……………,Buffalo NOR 11,,,,,,,7.0,119.0,,10.0,53.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,12,12th District ……………,Buffalo NOR 12,,,,,,,14.0,137.0,,11.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,13,13th District ……………,Buffalo NOR 13,,,,,,,9.0,123.0,,11.0,49.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,14,14th District ……………,Buffalo NOR 14,,,,,,,5.0,62.0,,6.0,25.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,15,15th District ……………,Buffalo NOR 15,,,,,,,9.0,107.0,,6.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,16,16th District ……………,Buffalo NOR 16,,,,,,,1.0,18.0,,5.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,17,17th District ……………,Buffalo NOR 17,,,,,,,2.0,128.0,,1.0,51.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,18,18th District ……………,Buffalo NOR 18,,,,,,,4.0,138.0,,10.0,61.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,19,19th District ……………,Buffalo NOR 19,,,,,,,0.0,105.0,,4.0,23.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,20,20th District ……………,Buffalo NOR 20,,,,,,,10.0,105.0,,5.0,52.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,21,21st District ……………,Buffalo NOR 21,,,,,,,5.0,48.0,,4.0,31.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,22,22nd District ……………,Buffalo NOR 22,,,,,,,3.0,32.0,,1.0,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,23,23rd District ……………,Buffalo NOR 23,,,,,,,3.0,83.0,,1.0,57.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,24,24th District ……………,Buffalo NOR 24,,,,,,,0.0,65.0,,9.0,27.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,25,25th District ……………,Buffalo NOR 25,,,,,,,3.0,68.0,,1.0,38.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,26,26th District ……………,Buffalo NOR 26,,,,,,,0.0,23.0,,0.0,7.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,27,27th District ……………,Buffalo NOR 27,,,,,,,1.0,7.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,28,28th District ……………,Buffalo NOR 28,,,,,,,8.0,133.0,,6.0,59.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,29,29th District ……………,Buffalo NOR 29,,,,,,,8.0,137.0,,13.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,30,30th District ……………,Buffalo NOR 30,,,,,,,4.0,79.0,,5.0,53.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,NOR,31,31st District ……………,Buffalo NOR 31,,,,,,,1.0,183.0,,5.0,43.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,1,1st District ……………,Buffalo SOU 1,,,,,,,5.0,110.0,,5.0,38.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,2,2nd District ……………,Buffalo SOU 2,,,,,,,7.0,95.0,,1.0,25.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,3,3rd District ……………,Buffalo SOU 3,,,,,,,17.0,168.0,,8.0,65.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,4,4th District ……………,Buffalo SOU 4,,,,,,,6.0,101.0,,7.0,33.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,5,5th District ……………,Buffalo SOU 5,,,,,,,12.0,120.0,,8.0,36.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,6,6th District ……………,Buffalo SOU 6,,,,,,,27.0,217.0,,6.0,80.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,7,7th District ……………,Buffalo SOU 7,,,,,,,11.0,138.0,,9.0,45.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,8,8th District ……………,Buffalo SOU 8,,,,,,,18.0,153.0,,9.0,57.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,9,9th District ……………,Buffalo SOU 9,,,,,,,16.0,224.0,,5.0,82.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,10,10th District ……………,Buffalo SOU 10,,,,,,,15.0,187.0,,7.0,71.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,11,11th District ……………,Buffalo SOU 11,,,,,,,12.0,143.0,,6.0,55.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,12,12th District ……………,Buffalo SOU 12,,,,,,,13.0,131.0,,6.0,46.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,13,13th District ……………,Buffalo SOU 13,,,,,,,16.0,166.0,,5.0,54.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,14,14th District ……………,Buffalo SOU 14,,,,,,,10.0,104.0,,5.0,34.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,15,15th District ……………,Buffalo SOU 15,,,,,,,25.0,230.0,,3.0,81.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,16,16th District ……………,Buffalo SOU 16,,,,,,,15.0,100.0,,1.0,34.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,17,17th District ……………,Buffalo SOU 17,,,,,,,12.0,94.0,,3.0,38.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,18,18th District ……………,Buffalo SOU 18,,,,,,,24.0,297.0,,17.0,115.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,19,19th District ……………,Buffalo SOU 19,,,,,,,20.0,194.0,,14.0,62.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,20,20th District ……………,Buffalo SOU 20,,,,,,,13.0,78.0,,5.0,27.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,21,21st District ……………,Buffalo SOU 21,,,,,,,3.0,45.0,,2.0,16.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,22,22nd District ……………,Buffalo SOU 22,,,,,,,3.0,67.0,,6.0,36.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,23,23rd District ……………,Buffalo SOU 23,,,,,,,7.0,147.0,,10.0,52.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,24,24th District ……………,Buffalo SOU 24,,,,,,,11.0,91.0,,4.0,35.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,25,25th District ……………,Buffalo SOU 25,,,,,,,8.0,99.0,,8.0,35.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,26,26th District ……………,Buffalo SOU 26,,,,,,,7.0,114.0,,4.0,47.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,27,27th District ……………,Buffalo SOU 27,,,,,,,8.0,89.0,,8.0,25.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,28,28th District ……………,Buffalo SOU 28,,,,,,,15.0,139.0,,10.0,43.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,29,29th District ……………,Buffalo SOU 29,,,,,,,7.0,121.0,,8.0,44.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,30,30th District ……………,Buffalo SOU 30,,,,,,,9.0,106.0,,6.0,35.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,31,31st District ……………,Buffalo SOU 31,,,,,,,9.0,115.0,,7.0,42.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,primary,SOU,32,32nd District ……………,Buffalo SOU 32,,,,,,,17.0,117.0,,13.0,38.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
